Name,Item Number,Item Description,Posting Group,Product Group Code
Company Limited,XYZ5348,Software N13,81/,0
Company Limited,XYZ5349,Software O13,,0
Company Limited,XYZ5350,Software P13,998/,0
Company Limited,XYZ5355,Software U13,161/,0
Company Limited,XYZ5356,Software V13,82/,0
Company Limited,XYZ5357,Software W13,187/,0
Company Limited,XYZ5358,Software X13,,0
Company Limited,XYZ5359,Software Y13,X876922/,0
Company Limited,XYZ5360,Software Z13,X876922/,0
Company Limited,XYZ5361,Software A14,X876922/,0
Company Limited,XYZ5362,Software B14,X876922/,0
Company Limited,XYZ5363,Software C14,X876922/,0
Company Limited,XYZ5364,Software D14,X876922/,0
Company Limited,XYZ5365,Software E14,X876922/,0
Company Limited,XYZ5366,Software F14,X876922/,0
Company Limited,XYZ5367,Software G14,X98135/,0
Company Limited,XYZ5368,Software H14,X98135/,0
Company Limited,XYZ5369,Software I14,X98135/,0
Company Limited,XYZ5370,Software J14,82/,0
Company A/S,XYZ5372,Software L14,132/,0
Company A/S,XYZ5373,Software M14,132/,0
Company A/S,XYZ5374,Software N14,132/,0
Company A/S,XYZ5375,Software O14,132/,0
Company A/S,XYZ5376,Software P14,132/,0
Company A/S,XYZ5377,Software Q14,132/,0
Company A/S,XYZ5378,Software R14,132/,0
Company A/S,XYZ5379,Software S14,132/,0
Company A/S,XYZ5380,Software T14,132/,0
Company A/S,XYZ5381,Software U14,132/,0
Company A/S,XYZ5382,Software V14,132/,0
Company A/S,XYZ5383,Software W14,132/,0
Company A/S,XYZ5384,Software X14,132/,0
Company BV,XYZ5372,Software L14,132/,0
Company BV,XYZ5373,Software M14,132/,0
Company BV,XYZ5374,Software N14,132/,0
Company BV,XYZ5375,Software O14,132/,0
Company BV,XYZ5376,Software P14,132/,0
Company BV,XYZ5377,Software Q14,132/,0
Company BV,XYZ5378,Software R14,132/,0
Company BV,XYZ5379,Software S14,132/,0
Company BV,XYZ5380,Software T14,132/,0
Company BV,XYZ5381,Software U14,132/,0
Company BV,XYZ5382,Software V14,132/,0
Company BV,XYZ5383,Software W14,132/,0
Company BV,XYZ5384,Software X14,132/,0
Company Iberia,XYZ5372,Software L14,132/,0
Company Iberia,XYZ5373,Software M14,132/,0
Company Iberia,XYZ5374,Software N14,132/,0
Company Iberia,XYZ5375,Software O14,132/,0
Company Iberia,XYZ5376,Software P14,132/,0
Company Iberia,XYZ5377,Software Q14,132/,0
Company Iberia,XYZ5378,Software R14,132/,0
Company Iberia,XYZ5379,Software S14,132/,0
Company Iberia,XYZ5380,Software T14,132/,0
Company Iberia,XYZ5381,Software U14,132/,0
Company Iberia,XYZ5382,Software V14,132/,0
Company Iberia,XYZ5383,Software W14,132/,0
Company Iberia,XYZ5384,Software X14,132/,0
Company Italia,XYZ5372,Software L14,132/,0
Company Italia,XYZ5373,Software M14,132/,0
Company Italia,XYZ5374,Software N14,132/,0
Company Italia,XYZ5375,Software O14,132/,0
Company Italia,XYZ5376,Software P14,132/,0
Company Italia,XYZ5377,Software Q14,132/,0
Company Italia,XYZ5378,Software R14,132/,0
Company Italia,XYZ5379,Software S14,132/,0
Company Italia,XYZ5380,Software T14,132/,0
Company Italia,XYZ5381,Software U14,132/,0
Company Italia,XYZ5382,Software V14,132/,0
Company Italia,XYZ5383,Software W14,132/,0
Company Italia,XYZ5384,Software X14,132/,0
Company Limited,XYZ5372,Software L14,132/,0
Company Limited,XYZ5373,Software M14,132/,0
Company Limited,XYZ5374,Software N14,132/,0
Company Limited,XYZ5375,Software O14,132/,0
Company Limited,XYZ5376,Software P14,132/,0
Company Limited,XYZ5377,Software Q14,132/,0
Company Limited,XYZ5378,Software R14,132/,0
Company Limited,XYZ5379,Software S14,132/,0
Company Limited,XYZ5380,Software T14,132/,0
Company Limited,XYZ5381,Software U14,132/,0
Company Limited,XYZ5382,Software V14,132/,0
Company Limited,XYZ5383,Software W14,132/,0
Company Limited,XYZ5384,Software X14,132/,0
Company A/S,XYZ5385,Software Y14,97/,0
Company A/S,XYZ5386,Software Z14,97/,0
Company A/S,XYZ5387,Software A15,97/,0
Company A/S,XYZ5388,Software B15,97/,0
Company A/S,XYZ5389,Software C15,97/,0
Company A/S,XYZ5390,Software D15,97/,0
Company A/S,XYZ5391,Software E15,97/,0
Company A/S,XYZ5392,Software F15,97/,0
Company A/S,XYZ5393,Software G15,97/,0
Company A/S,XYZ5394,Software H15,97/,0
Company A/S,XYZ5395,Software I15,97/,0
Company A/S,XYZ5396,Software J15,97/,0
Company A/S,XYZ5397,Software K15,97/,0
Company A/S,XYZ5398,Software L15,97/,0
Company A/S,XYZ5399,Software M15,97/,0
Company BV,XYZ5385,Software Y14,97/,0
Company BV,XYZ5386,Software Z14,97/,0
Company BV,XYZ5387,Software A15,97/,0
Company BV,XYZ5388,Software B15,97/,0
Company BV,XYZ5389,Software C15,97/,0
Company BV,XYZ5390,Software D15,97/,0
Company BV,XYZ5391,Software E15,97/,0
Company BV,XYZ5392,Software F15,97/,0
Company BV,XYZ5393,Software G15,97/,0
Company BV,XYZ5394,Software H15,97/,0
Company BV,XYZ5395,Software I15,97/,0
Company BV,XYZ5396,Software J15,97/,0
Company BV,XYZ5397,Software K15,97/,0
Company BV,XYZ5398,Software L15,97/,0
Company BV,XYZ5399,Software M15,97/,0
Company Iberia,XYZ5385,Software Y14,97/,0
Company Iberia,XYZ5386,Software Z14,97/,0
Company Iberia,XYZ5387,Software A15,97/,0
Company Iberia,XYZ5388,Software B15,97/,0
Company Iberia,XYZ5389,Software C15,97/,0
Company Iberia,XYZ5390,Software D15,97/,0
Company Iberia,XYZ5391,Software E15,97/,0
Company Iberia,XYZ5392,Software F15,97/,0
Company Iberia,XYZ5393,Software G15,97/,0
Company Iberia,XYZ5394,Software H15,97/,0
Company Iberia,XYZ5395,Software I15,97/,0
Company Iberia,XYZ5396,Software J15,97/,0
Company Iberia,XYZ5397,Software K15,97/,0
Company Iberia,XYZ5398,Software L15,97/,0
Company Iberia,XYZ5399,Software M15,97/,0
Company Italia,XYZ5385,Software Y14,97/,0
Company Italia,XYZ5386,Software Z14,97/,0
Company Italia,XYZ5387,Software A15,97/,0
Company Italia,XYZ5388,Software B15,97/,0
Company Italia,XYZ5389,Software C15,97/,0
Company Italia,XYZ5390,Software D15,97/,0
Company Italia,XYZ5391,Software E15,97/,0
Company Italia,XYZ5392,Software F15,97/,0
Company Italia,XYZ5393,Software G15,97/,0
Company Italia,XYZ5394,Software H15,97/,0
Company Italia,XYZ5395,Software I15,97/,0
Company Italia,XYZ5396,Software J15,97/,0
Company Italia,XYZ5397,Software K15,97/,0
Company Italia,XYZ5398,Software L15,97/,0
Company Italia,XYZ5399,Software M15,97/,0
Company Limited,XYZ5385,Software Y14,97/,0
Company Limited,XYZ5386,Software Z14,97/,0
Company Limited,XYZ5387,Software A15,97/,0
Company Limited,XYZ5388,Software B15,97/,0
Company Limited,XYZ5389,Software C15,97/,0
Company Limited,XYZ5390,Software D15,97/,0
Company Limited,XYZ5391,Software E15,97/,0
Company Limited,XYZ5392,Software F15,97/,0
Company Limited,XYZ5393,Software G15,97/,0
Company Limited,XYZ5394,Software H15,97/,0
Company Limited,XYZ5395,Software I15,97/,0
Company Limited,XYZ5396,Software J15,97/,0
Company Limited,XYZ5397,Software K15,97/,0
Company Limited,XYZ5398,Software L15,97/,0
Company Limited,XYZ5399,Software M15,97/,0
Company A/S,XYZ5400,Software N15,190/,0
Company A/S,XYZ5401,Software O15,190/,0
Company A/S,XYZ5402,Software P15,190/,0
Company A/S,XYZ5403,Software Q15,190/,0
Company A/S,XYZ5404,Software R15,190/,0
Company A/S,XYZ5405,Software S15,190/,0
Company A/S,XYZ5406,Software T15,190/,0
Company A/S,XYZ5407,Software U15,190/,0
Company A/S,XYZ5408,Software V15,190/,0
Company A/S,XYZ5409,Software W15,190/,0
Company A/S,XYZ5410,Software X15,190/,0
Company A/S,XYZ5411,Software Y15,190/,0
Company A/S,XYZ5412,Software Z15,190/,0
Company A/S,XYZ5413,Software A16,190/,0
Company A/S,XYZ5414,Software B16,190/,0
Company BV,XYZ5400,Software N15,190/,0
Company BV,XYZ5401,Software O15,190/,0
Company BV,XYZ5402,Software P15,190/,0
Company BV,XYZ5403,Software Q15,190/,0
Company BV,XYZ5404,Software R15,190/,0
Company BV,XYZ5405,Software S15,190/,0
Company BV,XYZ5406,Software T15,190/,0
Company BV,XYZ5407,Software U15,190/,0
Company BV,XYZ5408,Software V15,190/,0
Company BV,XYZ5409,Software W15,190/,0
Company BV,XYZ5410,Software X15,190/,0
Company BV,XYZ5411,Software Y15,190/,0
Company BV,XYZ5412,Software Z15,190/,0
Company BV,XYZ5413,Software A16,190/,0
Company BV,XYZ5414,Software B16,190/,0
Company Iberia,XYZ5400,Software N15,190/,0
Company Iberia,XYZ5401,Software O15,190/,0
Company Iberia,XYZ5402,Software P15,190/,0
Company Iberia,XYZ5403,Software Q15,190/,0
Company Iberia,XYZ5404,Software R15,190/,0
Company Iberia,XYZ5405,Software S15,190/,0
Company Iberia,XYZ5406,Software T15,190/,0
Company Iberia,XYZ5407,Software U15,190/,0
Company Iberia,XYZ5408,Software V15,190/,0
Company Iberia,XYZ5409,Software W15,190/,0
Company Iberia,XYZ5410,Software X15,190/,0
Company Iberia,XYZ5411,Software Y15,190/,0
Company Iberia,XYZ5412,Software Z15,190/,0
Company Iberia,XYZ5413,Software A16,190/,0
Company Iberia,XYZ5414,Software B16,190/,0
Company Italia,XYZ5400,Software N15,190/,0
Company Italia,XYZ5401,Software O15,190/,0
Company Italia,XYZ5402,Software P15,190/,0
Company Italia,XYZ5403,Software Q15,190/,0
Company Italia,XYZ5404,Software R15,190/,0
Company Italia,XYZ5405,Software S15,190/,0
Company Italia,XYZ5406,Software T15,190/,0
Company Italia,XYZ5407,Software U15,190/,0
Company Italia,XYZ5408,Software V15,190/,0
Company Italia,XYZ5409,Software W15,190/,0
Company Italia,XYZ5410,Software X15,190/,0
Company Italia,XYZ5411,Software Y15,190/,0
Company Italia,XYZ5412,Software Z15,190/,0
Company Italia,XYZ5413,Software A16,190/,0
Company Italia,XYZ5414,Software B16,190/,0
Company Limited,XYZ5400,Software N15,190/,0
Company Limited,XYZ5401,Software O15,190/,0
Company Limited,XYZ5402,Software P15,190/,0
Company Limited,XYZ5403,Software Q15,190/,0
Company Limited,XYZ5404,Software R15,190/,0
Company Limited,XYZ5405,Software S15,190/,0
Company Limited,XYZ5406,Software T15,190/,0
Company Limited,XYZ5407,Software U15,190/,0
Company Limited,XYZ5408,Software V15,190/,0
Company Limited,XYZ5409,Software W15,190/,0
Company Limited,XYZ5410,Software X15,190/,0
Company Limited,XYZ5411,Software Y15,190/,0
Company Limited,XYZ5412,Software Z15,190/,0
Company Limited,XYZ5413,Software A16,190/,0
Company Limited,XYZ5414,Software B16,190/,0
Company A/S,XYZ5415,Software C16,41/,0
Company BV,XYZ5415,Software C16,41/,0
Company Iberia,XYZ5415,Software C16,41/,0
Company Italia,XYZ5415,Software C16,41/,0
Company Limited,XYZ5415,Software C16,41/,0
Company A/S,XYZ5416,Software D16,85/,0
Company A/S,XYZ5417,Software E16,85/,0
Company A/S,XYZ5418,Software F16,85/,0
Company A/S,XYZ5419,Software G16,85/,0
Company A/S,XYZ5420,Software H16,85/,0
Company A/S,XYZ5421,Software I16,85/,0
Company A/S,XYZ5422,Software J16,85/,0
Company A/S,XYZ5423,Software K16,85/,0
Company A/S,XYZ5424,Software L16,85/,0
Company A/S,XYZ5425,Software M16,85/,0
Company A/S,XYZ5426,Software N16,85/,0
Company A/S,XYZ5427,Software O16,85/,0
Company A/S,XYZ5428,Software P16,85/,0
Company A/S,XYZ5429,Software Q16,85/,0
Company A/S,XYZ5430,Software R16,85/,0
Company A/S,XYZ5431,Software S16,85/,0
Company A/S,XYZ5432,Software T16,85/,0
Company A/S,XYZ5433,Software U16,85/,0
Company A/S,XYZ5434,Software V16,85/,0
Company A/S,XYZ5435,Software W16,85/,0
Company A/S,XYZ5436,Software X16,85/,0
Company A/S,XYZ5437,Software Y16,85/,0
Company A/S,XYZ5438,Software Z16,85/,0
Company A/S,XYZ5439,Software A17,85/,0
Company A/S,XYZ5440,Software B17,85/,0
Company A/S,XYZ5441,Software C17,85/,0
Company A/S,XYZ5442,Software D17,85/,0
Company A/S,XYZ5443,Software E17,85/,0
Company A/S,XYZ5444,Software F17,85/,0
Company A/S,XYZ5445,Software G17,85/,0
Company A/S,XYZ5446,Software H17,85/,0
Company A/S,XYZ5447,Software I17,85/,0
Company A/S,XYZ5448,Software J17,85/,0
Company A/S,XYZ5449,Software K17,85/,0
Company A/S,XYZ5450,Software L17,85/,0
Company A/S,XYZ5451,Software M17,85/,0
Company A/S,XYZ5452,Software N17,85/,0
Company A/S,XYZ5453,Software O17,85/,0
Company A/S,XYZ5454,Software P17,85/,0
Company A/S,XYZ5455,Software Q17,85/,0
Company A/S,XYZ5456,Software R17,85/,0
Company A/S,XYZ5457,Software S17,85/,0
Company A/S,XYZ5458,Software T17,85/,0
Company A/S,XYZ5459,Software U17,85/,0
Company A/S,XYZ5460,Software V17,85/,0
Company A/S,XYZ5461,Software W17,85/,0
Company BV,XYZ5416,Software D16,85/,0
Company BV,XYZ5417,Software E16,85/,0
Company BV,XYZ5418,Software F16,85/,0
Company BV,XYZ5419,Software G16,85/,0
Company BV,XYZ5420,Software H16,85/,0
Company BV,XYZ5421,Software I16,85/,0
Company BV,XYZ5422,Software J16,85/,0
Company BV,XYZ5423,Software K16,85/,0
Company BV,XYZ5424,Software L16,85/,0
Company BV,XYZ5425,Software M16,85/,0
Company BV,XYZ5426,Software N16,85/,0
Company BV,XYZ5427,Software O16,85/,0
Company BV,XYZ5428,Software P16,85/,0
Company BV,XYZ5429,Software Q16,85/,0
Company BV,XYZ5430,Software R16,85/,0
Company BV,XYZ5431,Software S16,85/,0
Company BV,XYZ5432,Software T16,85/,0
Company BV,XYZ5433,Software U16,85/,0
Company BV,XYZ5434,Software V16,85/,0
Company BV,XYZ5435,Software W16,85/,0
Company BV,XYZ5436,Software X16,85/,0
Company BV,XYZ5437,Software Y16,85/,0
Company BV,XYZ5438,Software Z16,85/,0
Company BV,XYZ5439,Software A17,85/,0
Company BV,XYZ5440,Software B17,85/,0
Company BV,XYZ5441,Software C17,85/,0
Company BV,XYZ5442,Software D17,85/,0
Company BV,XYZ5443,Software E17,85/,0
Company BV,XYZ5444,Software F17,85/,0
Company BV,XYZ5445,Software G17,85/,0
Company BV,XYZ5446,Software H17,85/,0
Company BV,XYZ5447,Software I17,85/,0
Company BV,XYZ5448,Software J17,85/,0
Company BV,XYZ5449,Software K17,85/,0
Company BV,XYZ5450,Software L17,85/,0
Company BV,XYZ5451,Software M17,85/,0
Company BV,XYZ5452,Software N17,85/,0
Company BV,XYZ5453,Software O17,85/,0
Company BV,XYZ5454,Software P17,85/,0
Company BV,XYZ5455,Software Q17,85/,0
Company BV,XYZ5456,Software R17,85/,0
Company BV,XYZ5457,Software S17,85/,0
Company BV,XYZ5458,Software T17,85/,0
Company BV,XYZ5459,Software U17,85/,0
Company BV,XYZ5460,Software V17,85/,0
Company BV,XYZ5461,Software W17,85/,0
Company Iberia,XYZ5416,Software D16,85/,0
Company Iberia,XYZ5417,Software E16,85/,0
Company Iberia,XYZ5418,Software F16,85/,0
Company Iberia,XYZ5419,Software G16,85/,0
Company Iberia,XYZ5420,Software H16,85/,0
Company Iberia,XYZ5421,Software I16,85/,0
Company Iberia,XYZ5422,Software J16,85/,0
Company Iberia,XYZ5423,Software K16,85/,0
Company Iberia,XYZ5424,Software L16,85/,0
Company Iberia,XYZ5425,Software M16,85/,0
Company Iberia,XYZ5426,Software N16,85/,0
Company Iberia,XYZ5427,Software O16,85/,0
Company Iberia,XYZ5428,Software P16,85/,0
Company Iberia,XYZ5429,Software Q16,85/,0
Company Iberia,XYZ5430,Software R16,85/,0
Company Iberia,XYZ5431,Software S16,85/,0
Company Iberia,XYZ5432,Software T16,85/,0
Company Iberia,XYZ5433,Software U16,85/,0
Company Iberia,XYZ5434,Software V16,85/,0
Company Iberia,XYZ5435,Software W16,85/,0
Company Iberia,XYZ5436,Software X16,85/,0
Company Iberia,XYZ5437,Software Y16,85/,0
Company Iberia,XYZ5438,Software Z16,85/,0
Company Iberia,XYZ5439,Software A17,85/,0
Company Iberia,XYZ5440,Software B17,85/,0
Company Iberia,XYZ5441,Software C17,85/,0
Company Iberia,XYZ5442,Software D17,85/,0
Company Iberia,XYZ5443,Software E17,85/,0
Company Iberia,XYZ5444,Software F17,85/,0
Company Iberia,XYZ5445,Software G17,85/,0
Company Iberia,XYZ5446,Software H17,85/,0
Company Iberia,XYZ5447,Software I17,85/,0
Company Iberia,XYZ5448,Software J17,85/,0
Company Iberia,XYZ5449,Software K17,85/,0
Company Iberia,XYZ5450,Software L17,85/,0
Company Iberia,XYZ5451,Software M17,85/,0
Company Iberia,XYZ5452,Software N17,85/,0
Company Iberia,XYZ5453,Software O17,85/,0
Company Iberia,XYZ5454,Software P17,85/,0
Company Iberia,XYZ5455,Software Q17,85/,0
Company Iberia,XYZ5456,Software R17,85/,0
Company Iberia,XYZ5457,Software S17,85/,0
Company Iberia,XYZ5458,Software T17,85/,0
Company Iberia,XYZ5459,Software U17,85/,0
Company Iberia,XYZ5460,Software V17,85/,0
Company Iberia,XYZ5461,Software W17,85/,0
Company Italia,XYZ5416,Software D16,85/,0
Company Italia,XYZ5417,Software E16,85/,0
Company Italia,XYZ5418,Software F16,85/,0
Company Italia,XYZ5419,Software G16,85/,0
Company Italia,XYZ5420,Software H16,85/,0
Company Italia,XYZ5421,Software I16,85/,0
Company Italia,XYZ5422,Software J16,85/,0
Company Italia,XYZ5423,Software K16,85/,0
Company Italia,XYZ5424,Software L16,85/,0
Company Italia,XYZ5425,Software M16,85/,0
Company Italia,XYZ5426,Software N16,85/,0
Company Italia,XYZ5427,Software O16,85/,0
Company Italia,XYZ5428,Software P16,85/,0
Company Italia,XYZ5429,Software Q16,85/,0
Company Italia,XYZ5430,Software R16,85/,0
Company Italia,XYZ5431,Software S16,85/,0
Company Italia,XYZ5432,Software T16,85/,0
Company Italia,XYZ5433,Software U16,85/,0
Company Italia,XYZ5434,Software V16,85/,0
Company Italia,XYZ5435,Software W16,85/,0
Company Italia,XYZ5436,Software X16,85/,0
Company Italia,XYZ5437,Software Y16,85/,0
Company Italia,XYZ5438,Software Z16,85/,0
Company Italia,XYZ5439,Software A17,85/,0
Company Italia,XYZ5440,Software B17,85/,0
Company Italia,XYZ5441,Software C17,85/,0
Company Italia,XYZ5442,Software D17,85/,0
Company Italia,XYZ5443,Software E17,85/,0
Company Italia,XYZ5444,Software F17,85/,0
Company Italia,XYZ5445,Software G17,85/,0
Company Italia,XYZ5446,Software H17,85/,0
Company Italia,XYZ5447,Software I17,85/,0
Company Italia,XYZ5448,Software J17,85/,0
Company Italia,XYZ5449,Software K17,85/,0
Company Italia,XYZ5450,Software L17,85/,0
Company Italia,XYZ5451,Software M17,85/,0
Company Italia,XYZ5452,Software N17,85/,0
Company Italia,XYZ5453,Software O17,85/,0
Company Italia,XYZ5454,Software P17,85/,0
Company Italia,XYZ5455,Software Q17,85/,0
Company Italia,XYZ5456,Software R17,85/,0
Company Italia,XYZ5457,Software S17,85/,0
Company Italia,XYZ5458,Software T17,85/,0
Company Italia,XYZ5459,Software U17,85/,0
Company Italia,XYZ5460,Software V17,85/,0
Company Italia,XYZ5461,Software W17,85/,0
Company Limited,XYZ5416,Software D16,85/,0
Company Limited,XYZ5417,Software E16,85/,0
Company Limited,XYZ5418,Software F16,85/,0
Company Limited,XYZ5419,Software G16,85/,0
Company Limited,XYZ5420,Software H16,85/,0
Company Limited,XYZ5421,Software I16,85/,0
Company Limited,XYZ5422,Software J16,85/,0
Company Limited,XYZ5423,Software K16,85/,0
Company Limited,XYZ5424,Software L16,85/,0
Company Limited,XYZ5425,Software M16,85/,0
Company Limited,XYZ5426,Software N16,85/,0
Company Limited,XYZ5427,Software O16,85/,0
Company Limited,XYZ5428,Software P16,85/,0
Company Limited,XYZ5429,Software Q16,85/,0
Company Limited,XYZ5430,Software R16,85/,0
Company Limited,XYZ5431,Software S16,85/,0
Company Limited,XYZ5432,Software T16,85/,0
Company Limited,XYZ5433,Software U16,85/,0
Company Limited,XYZ5434,Software V16,85/,0
Company Limited,XYZ5435,Software W16,85/,0
Company Limited,XYZ5436,Software X16,85/,0
Company Limited,XYZ5437,Software Y16,85/,0
Company Limited,XYZ5438,Software Z16,85/,0
Company Limited,XYZ5439,Software A17,85/,0
Company Limited,XYZ5440,Software B17,85/,0
Company Limited,XYZ5441,Software C17,85/,0
Company Limited,XYZ5442,Software D17,85/,0
Company Limited,XYZ5443,Software E17,85/,0
Company Limited,XYZ5444,Software F17,85/,0
Company Limited,XYZ5445,Software G17,85/,0
Company Limited,XYZ5446,Software H17,85/,0
Company Limited,XYZ5447,Software I17,85/,0
Company Limited,XYZ5448,Software J17,85/,0
Company Limited,XYZ5449,Software K17,85/,0
Company Limited,XYZ5450,Software L17,85/,0
